Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
06/21/2010,1122.79,1131.23,1108.24,1113.2,-4.31,-0.39%,0,0
06/18/2010,1116.16,1121.01,1113.93,1117.51,1.47,+0.13%,0,0
06/17/2010,1115.98,1117.72,1105.87,1116.04,1.43,+0.13%,0,0
06/16/2010,1114.02,1118.74,1107.13,1114.61,-0.62,-0.06%,0,0
06/15/2010,1091.21,1115.59,1091.21,1115.23,25.6,+2.35%,0,0
06/14/2010,1095,1105.91,1089.03,1089.63,-1.97,-0.18%,0,0
06/11/2010,1082.65,1092.25,1077.12,1091.6,4.76,+0.44%,0,0
06/10/2010,1058.77,1087.85,1058.77,1086.84,31.15,+2.95%,0,0
06/09/2010,1062.75,1077.74,1052.25,1055.69,-6.31,-0.59%,0,0
06/08/2010,1050.81,1063.15,1042.17,1062,11.53,+1.10%,0,0
06/07/2010,1065.84,1071.36,1049.86,1050.47,-14.41,-1.35%,0,0
06/04/2010,1098.43,1098.43,1060.5,1064.88,-37.95,-3.44%,0,0
06/03/2010,1098.82,1105.67,1091.81,1102.83,4.45,+0.41%,0,0
06/02/2010,1073.01,1098.56,1072.03,1098.38,27.67,+2.58%,0,0
06/01/2010,1087.3,1094.77,1069.89,1070.71,-18.7,-1.72%,0,0
05/28/2010,1102.59,1102.59,1084.78,1089.41,-13.65,-1.24%,0,0
05/27/2010,1074.27,1103.52,1074.27,1103.06,35.11,+3.29%,0,0
05/26/2010,1075.51,1090.75,1065.59,1067.95,-6.08,-0.57%,0,0
05/25/2010,1067.42,1074.75,1040.78,1074.03,0.38,+0.04%,0,0
05/24/2010,1084.78,1089.95,1072.7,1073.65,-14.04,-1.29%,0,0
05/21/2010,1067.26,1090.16,1055.9,1087.69,16.1,+1.50%,0,0
05/20/2010,1107.34,1107.34,1071.58,1071.59,-43.46,-3.90%,0,0
05/19/2010,1119.57,1124.27,1100.66,1115.05,-5.75,-0.51%,0,0
05/18/2010,1138.78,1148.66,1117.2,1120.8,-16.14,-1.42%,0,0
05/17/2010,1136.52,1141.88,1114.96,1136.94,1.26,+0.11%,0,0
05/14/2010,1157.18,1157.19,1126.14,1135.68,-21.75,-1.88%,0,0
05/13/2010,1170.04,1173.57,1156.14,1157.43,-14.24,-1.22%,0,0
05/12/2010,1155.43,1172.87,1155.43,1171.67,15.88,+1.37%,0,0
05/11/2010,1156.39,1170.48,1147.71,1155.79,-3.94,-0.34%,0,0
05/10/2010,1122.27,1163.85,1122.27,1159.73,48.85,+4.40%,0,0
05/07/2010,1127.04,1135.13,1094.15,1110.88,-17.27,-1.53%,0,0
05/06/2010,1164.38,1167.58,1065.79,1128.15,-37.72,-3.24%,0,0
05/05/2010,1169.24,1175.94,1158.15,1165.87,-7.73,-0.66%,0,0
05/04/2010,1197.5,1197.5,1168.12,1173.6,-28.66,-2.38%,0,0
05/03/2010,1188.57,1205.13,1188.57,1202.26,15.58,+1.31%,0,0
04/30/2010,1206.77,1207.99,1186.32,1186.68,-20.1,-1.67%,0,0
04/29/2010,1193.3,1209.36,1193.3,1206.78,15.42,+1.29%,0,0
04/28/2010,1184.59,1195.05,1181.81,1191.36,7.65,+0.65%,0,0
04/27/2010,1209.92,1211.38,1181.62,1183.71,-28.34,-2.34%,0,0
04/26/2010,1217.06,1219.8,1211.07,1212.05,-5.23,-0.43%,0,0
04/23/2010,1207.87,1217.28,1205.1,1217.28,8.61,+0.71%,0,0
04/22/2010,1202.52,1210.27,1190.19,1208.67,2.74,+0.23%,0,0
04/21/2010,1207.16,1210.99,1198.85,1205.93,-1.24,-0.10%,0,0
04/20/2010,1199.04,1208.58,1199.04,1207.17,9.65,+0.81%,0,0
04/19/2010,1192.06,1197.87,1183.68,1197.52,5.39,+0.45%,0,0
04/16/2010,1210.17,1210.17,1186.77,1192.13,-19.54,-1.61%,0,0
04/15/2010,1210.77,1213.92,1208.5,1211.67,1.02,+0.08%,0,0
04/14/2010,1198.68,1210.65,1198.68,1210.65,13.35,+1.12%,0,0
04/13/2010,1195.93,1199.04,1188.82,1197.3,0.82,+0.07%,0,0
04/12/2010,1194.93,1199.2,1194.71,1196.48,2.11,+0.18%,0,0
04/09/2010,1187.47,1194.66,1187.15,1194.37,7.94,+0.67%,0,0
04/08/2010,1181.75,1188.55,1175.12,1186.43,3.99,+0.34%,0,0
04/07/2010,1188.23,1189.6,1177.25,1182.44,-6.99,-0.59%,0,0
04/06/2010,1186.01,1191.8,1182.77,1189.43,1.99,+0.17%,0,0
04/05/2010,1178.71,1187.73,1178.71,1187.44,9.34,+0.79%,0,0
04/01/2010,1171.23,1181.43,1170.69,1178.1,8.67,+0.74%,0,0
03/31/2010,1171.75,1174.56,1165.77,1169.43,-3.84,-0.33%,0,0
03/30/2010,1173.75,1177.83,1168.92,1173.27,-0.05,0.00%,0,0
03/29/2010,1167.71,1174.85,1167.71,1173.32,6.73,+0.58%,0,0
03/26/2010,1167.57,1173.93,1161.48,1166.59,0.86,+0.07%,0,0
03/25/2010,1170.03,1180.69,1165.09,1165.73,-1.99,-0.17%,0,0
03/24/2010,1172.69,1173.04,1166.01,1167.72,-6.45,-0.55%,0,0
03/23/2010,1166.47,1174.72,1163.83,1174.17,8.36,+0.72%,0,0
03/22/2010,1157.25,1167.82,1152.88,1165.81,5.91,+0.51%,0,0
03/19/2010,1166.68,1169.2,1155.33,1159.9,-5.92,-0.51%,0,0
03/18/2010,1166.13,1167.77,1161.16,1165.82,-0.39,-0.03%,0,0
03/17/2010,1159.93,1169.84,1159.93,1166.21,6.75,+0.58%,0,0
03/16/2010,1150.82,1160.28,1150.35,1159.46,8.95,+0.78%,0,0
03/15/2010,1148.53,1150.98,1141.45,1150.51,0.52,+0.05%,0,0
03/12/2010,1151.71,1153.41,1146.97,1149.99,-0.25,-0.02%,0,0
03/11/2010,1143.96,1150.24,1138.99,1150.24,4.63,+0.40%,0,0
03/10/2010,1140.22,1148.26,1140.09,1145.61,5.17,+0.45%,0,0
03/09/2010,1137.56,1145.37,1134.9,1140.44,1.94,+0.17%,0,0
03/08/2010,1138.4,1141.05,1136.77,1138.5,-0.19,-0.02%,0,0
03/05/2010,1125.12,1139.38,1125.12,1138.69,15.72,+1.40%,0,0
03/04/2010,1119.12,1123.73,1116.66,1122.97,4.18,+0.37%,0,0
03/03/2010,1119.36,1125.64,1116.58,1118.79,0.48,+0.04%,0,0
03/02/2010,1117.01,1123.46,1116.51,1118.31,2.6,+0.23%,0,0
03/01/2010,1105.36,1116.11,1105.36,1115.71,11.22,+1.02%,0,0
02/26/2010,1103.1,1107.24,1097.56,1104.49,1.56,+0.14%,0,0
02/25/2010,1101.24,1103.5,1086.02,1102.93,-2.31,-0.21%,0,0
02/24/2010,1095.89,1106.42,1095.5,1105.24,10.64,+0.97%,0,0
02/23/2010,1107.49,1108.58,1092.18,1094.6,-13.41,-1.21%,0,0
02/22/2010,1110,1112.29,1105.38,1108.01,-1.16,-0.10%,0,0
02/19/2010,1105.49,1112.42,1100.8,1109.17,2.42,+0.22%,0,0
02/18/2010,1099.03,1108.24,1097.48,1106.75,7.24,+0.66%,0,0
02/17/2010,1096.14,1101.03,1094.72,1099.51,4.64,+0.42%,0,0
02/16/2010,1079.13,1095.67,1079.13,1094.87,19.36,+1.80%,0,0
02/12/2010,1075.94,1077.81,1062.97,1075.51,-2.96,-0.27%,0,0
02/11/2010,1067.1,1080.04,1060.59,1078.47,10.34,+0.97%,0,0
02/10/2010,1069.68,1073.67,1059.34,1068.13,-2.39,-0.22%,0,0
02/09/2010,1060.06,1079.28,1060.06,1070.52,13.78,+1.30%,0,0
02/08/2010,1066.18,1071.19,1056.51,1056.74,-9.45,-0.89%,0,0
02/05/2010,1064.12,1067.13,1044.5,1066.19,3.08,+0.29%,0,0
02/04/2010,1097.25,1097.25,1062.78,1063.11,-34.17,-3.11%,0,0
02/03/2010,1100.67,1102.72,1093.97,1097.28,-6.04,-0.55%,0,0
02/02/2010,1090.05,1104.73,1087.96,1103.32,14.14,+1.30%,0,0
02/01/2010,1073.89,1089.38,1073.89,1089.18,15.31,+1.43%,0,0
01/29/2010,1087.61,1096.45,1071.59,1073.87,-10.66,-0.98%,0,0
01/28/2010,1096.93,1100.22,1078.46,1084.53,-12.97,-1.18%,0,0
01/27/2010,1091.93,1099.51,1083.11,1097.5,5.33,+0.49%,0,0
01/26/2010,1095.8,1103.69,1089.86,1092.17,-4.61,-0.42%,0,0
01/25/2010,1092.4,1102.97,1092.4,1096.78,5.02,+0.46%,0,0
01/22/2010,1115.49,1115.49,1090.18,1091.76,-24.72,-2.21%,0,0
01/21/2010,1138.68,1141.58,1114.84,1116.48,-21.56,-1.89%,0,0
01/20/2010,1147.94,1147.95,1129.25,1138.04,-12.19,-1.06%,0,0
01/19/2010,1136.03,1150.45,1135.77,1150.23,14.2,+1.25%,0,0
01/15/2010,1147.72,1147.77,1131.39,1136.03,-12.43,-1.08%,0,0
01/14/2010,1145.68,1150.41,1143.8,1148.46,2.78,+0.24%,0,0
01/13/2010,1137.31,1148.4,1133.18,1145.68,9.46,+0.83%,0,0
01/12/2010,1143.81,1143.81,1131.77,1136.22,-10.76,-0.94%,0,0
01/11/2010,1145.96,1149.74,1142.02,1146.98,2,+0.17%,0,0
01/08/2010,1140.52,1145.39,1136.22,1144.98,3.29,+0.29%,0,0
01/07/2010,1136.27,1142.46,1131.32,1141.69,4.55,+0.40%,0,0
01/06/2010,1135.71,1139.19,1133.95,1137.14,0.62,+0.05%,0,0
01/05/2010,1132.66,1136.63,1129.66,1136.52,3.53,+0.31%,0,0
01/04/2010,1116.56,1133.87,1116.56,1132.99,17.89,+1.60%,0,0
12/31/2009,1126.6,1127.64,1114.81,1115.1,-11.32,-1.00%,0,0
12/30/2009,1125.53,1126.42,1121.94,1126.42,0.23,+0.02%,0,0
12/29/2009,1128.55,1130.38,1126.08,1126.19,-1.59,-0.14%,0,0
12/28/2009,1127.53,1130.38,1123.51,1127.78,1.3,+0.12%,0,0
12/24/2009,1121.07,1126.48,1121.07,1126.48,5.89,+0.53%,0,0
12/23/2009,1118.84,1121.58,1116,1120.59,2.57,+0.23%,0,0
12/22/2009,1114.51,1120.27,1114.51,1118.02,3.97,+0.36%,0,0
12/21/2009,1105.31,1117.68,1105.31,1114.05,11.58,+1.05%,0,0
12/18/2009,1097.86,1103.74,1093.88,1102.47,6.39,+0.58%,0,0
12/17/2009,1106.36,1106.36,1095.88,1096.08,-13.1,-1.18%,0,0
12/16/2009,1108.61,1116.21,1107.96,1109.18,1.25,+0.11%,0,0
12/15/2009,1114.11,1114.11,1105.35,1107.93,-6.18,-0.55%,0,0
12/14/2009,1107.84,1114.76,1107.84,1114.11,7.7,+0.70%,0,0
12/11/2009,1103.96,1108.5,1101.34,1106.41,4.06,+0.37%,0,0
12/10/2009,1098.68,1106.25,1098.68,1102.35,6.4,+0.58%,0,0
12/09/2009,1091.06,1097.04,1085.89,1095.95,4.01,+0.37%,0,0
12/08/2009,1103.04,1103.04,1088.61,1091.94,-11.31,-1.03%,0,0
12/07/2009,1105.52,1110.72,1100.83,1103.25,-2.73,-0.25%,0,0
12/04/2009,1100.43,1119.13,1096.52,1105.98,6.06,+0.55%,0,0
12/03/2009,1110.59,1117.28,1098.74,1099.92,-9.32,-0.84%,0,0
12/02/2009,1109.03,1115.58,1105.29,1109.24,0.38,+0.03%,0,0
12/01/2009,1098.89,1112.28,1098.89,1108.86,13.23,+1.21%,0,0
11/30/2009,1091.06,1097.24,1086.25,1095.63,4.14,+0.38%,0,0
11/27/2009,1105.47,1105.47,1083.74,1091.49,-19.14,-1.72%,0,0
11/25/2009,1106.49,1111.18,1104.75,1110.63,4.98,+0.45%,0,0
11/24/2009,1105.82,1107.56,1097.63,1105.65,-0.59,-0.05%,0,0
11/23/2009,1094.86,1112.38,1094.86,1106.24,14.86,+1.36%,0,0
11/20/2009,1094.66,1094.66,1086.81,1091.38,-3.52,-0.32%,0,0
11/19/2009,1106.43,1106.44,1088.4,1094.9,-14.9,-1.34%,0,0
11/18/2009,1109.43,1111.1,1102.7,1109.8,-0.52,-0.05%,0,0
11/17/2009,1109.22,1110.52,1102.19,1110.32,1.02,+0.09%,0,0
11/16/2009,1094.13,1113.69,1094.13,1109.3,15.82,+1.45%,0,0
11/13/2009,1087.59,1097.79,1085.33,1093.48,6.24,+0.57%,0,0
11/12/2009,1098.31,1101.97,1084.9,1087.24,-11.27,-1.03%,0,0
11/11/2009,1096.04,1105.37,1093.81,1098.51,5.5,+0.50%,0,0
11/10/2009,1091.86,1096.42,1087.4,1093.01,-0.07,-0.01%,0,0
11/09/2009,1072.31,1093.19,1072.31,1093.08,23.78,+2.22%,0,0
11/06/2009,1064.94,1071.48,1059.32,1069.3,2.67,+0.25%,0,0
11/05/2009,1047.3,1066.65,1047.3,1066.63,20.13,+1.92%,0,0
11/04/2009,1047.14,1061,1045.15,1046.5,1.09,+0.10%,0,0
11/03/2009,1040.92,1046.36,1033.94,1045.41,2.53,+0.24%,0,0
11/02/2009,1036.18,1052.18,1029.38,1042.88,6.69,+0.65%,0,0
10/30/2009,1065.41,1065.41,1033.38,1036.19,-29.92,-2.81%,0,0
10/29/2009,1043.68,1066.83,1043.68,1066.11,23.48,+2.25%,0,0
10/28/2009,1061.51,1063.26,1042.19,1042.63,-20.78,-1.95%,0,0
10/27/2009,1067.54,1072.48,1060.62,1063.41,-3.54,-0.33%,0,0
10/26/2009,1080.36,1091.75,1065.23,1066.95,-12.65,-1.17%,0,0
10/23/2009,1095.62,1095.83,1075.49,1079.6,-13.31,-1.22%,0,0
10/22/2009,1080.96,1095.21,1074.31,1092.91,11.51,+1.06%,0,0
10/21/2009,1090.36,1101.36,1080.77,1081.4,-9.66,-0.89%,0,0
10/20/2009,1098.64,1098.64,1086.16,1091.06,-6.85,-0.62%,0,0
10/19/2009,1088.22,1100.17,1086.48,1097.91,10.23,+0.94%,0,0
10/16/2009,1094.67,1094.67,1081.53,1087.68,-8.88,-0.81%,0,0
10/15/2009,1090.36,1096.56,1086.41,1096.56,4.54,+0.42%,0,0
10/14/2009,1078.68,1093.17,1078.68,1092.02,18.83,+1.75%,0,0
10/13/2009,1074.96,1075.3,1066.71,1073.19,-3.,-0.28%,0,0
10/12/2009,1071.63,1079.46,1071.63,1076.19,4.7,+0.44%,0,0
10/09/2009,1065.28,1071.51,1063,1071.49,6.01,+0.56%,0,0
10/08/2009,1060.03,1070.67,1060.03,1065.48,7.9,+0.75%,0,0
10/07/2009,1053.65,1058.02,1050.1,1057.58,2.86,+0.27%,0,0
10/06/2009,1042.02,1060.55,1042.02,1054.72,14.26,+1.37%,0,0
10/05/2009,1026.87,1042.58,1025.92,1040.46,15.25,+1.49%,0,0
10/02/2009,1029.71,1030.6,1019.95,1025.21,-4.64,-0.45%,0,0
10/01/2009,1054.91,1054.91,1029.45,1029.85,-27.23,-2.58%,0,0
09/30/2009,1061.02,1063.4,1046.47,1057.08,-3.53,-0.33%,0,0
09/29/2009,1063.68,1069.62,1057.83,1060.61,-2.37,-0.22%,0,0
09/28/2009,1045.38,1065.13,1045.38,1062.98,18.6,+1.78%,0,0
09/25/2009,1049.48,1053.47,1041.17,1044.38,-6.4,-0.61%,0,0
09/24/2009,1062.56,1066.29,1045.85,1050.78,-10.09,-0.95%,0,0
09/23/2009,1072.68,1080.15,1060.39,1060.87,-10.79,-1.01%,0,0
09/22/2009,1066.35,1073.81,1066.35,1071.66,7,+0.66%,0,0
09/21/2009,1067.14,1067.28,1057.46,1064.66,-3.64,-0.34%,0,0
09/18/2009,1066.6,1071.52,1064.27,1068.3,2.81,+0.26%,0,0
09/17/2009,1067.87,1074.77,1061.2,1065.49,-3.27,-0.31%,0,0
09/16/2009,1053.99,1068.76,1052.87,1068.76,16.13,+1.53%,0,0
09/15/2009,1049.03,1056.04,1043.42,1052.63,3.29,+0.31%,0,0
09/14/2009,1040.15,1049.74,1035,1049.34,6.61,+0.63%,0,0
09/11/2009,1043.92,1048.18,1038.4,1042.73,-1.41,-0.14%,0,0
09/10/2009,1032.99,1044.14,1028.04,1044.14,10.77,+1.04%,0,0
09/09/2009,1025.36,1036.34,1023.97,1033.37,7.98,+0.78%,0,0
09/08/2009,1018.67,1026.07,1018.67,1025.39,8.99,+0.88%,0,0
09/04/2009,1003.84,1016.48,1001.65,1016.4,13.16,+1.31%,0,0
09/03/2009,996.12,1003.43,992.25,1003.24,8.49,+0.85%,0,0
09/02/2009,996.07,1000.34,991.97,994.75,-3.29,-0.33%,0,0
09/01/2009,1019.52,1028.45,996.28,998.04,-22.58,-2.21%,0,0
08/31/2009,1025.21,1025.21,1014.62,1020.62,-8.31,-0.81%,0,0
08/28/2009,1031.62,1039.47,1023.13,1028.93,-2.05,-0.20%,0,0
08/27/2009,1027.81,1033.33,1016.2,1030.98,2.86,+0.28%,0,0
08/26/2009,1027.35,1032.47,1021.57,1028.12,0.12,+0.01%,0,0
08/25/2009,1026.63,1037.75,1026.21,1028,2.43,+0.24%,0,0
08/24/2009,1026.59,1035.82,1022.48,1025.57,-0.56,-0.05%,0,0
08/21/2009,1009.06,1027.59,1009.06,1026.13,18.76,+1.86%,0,0
08/20/2009,996.41,1008.92,996.39,1007.37,10.91,+1.09%,0,0
08/19/2009,986.88,999.61,980.62,996.46,6.79,+0.69%,0,0
08/18/2009,980.62,991.2,980.62,989.67,9.94,+1.01%,0,0
08/17/2009,998.18,998.18,978.51,979.73,-24.36,-2.43%,0,0
08/14/2009,1012.23,1012.6,994.6,1004.09,-8.64,-0.85%,0,0
08/13/2009,1005.86,1013.14,1000.82,1012.73,6.92,+0.69%,0,0
08/12/2009,994,1012.78,993.36,1005.81,11.46,+1.15%,0,0
08/11/2009,1005.77,1005.77,992.4,994.35,-12.75,-1.27%,0,0
08/10/2009,1008.89,1010.12,1000.99,1007.1,-3.38,-0.33%,0,0
08/07/2009,999.83,1018,999.83,1010.48,13.4,+1.34%,0,0
08/06/2009,1004.06,1008,992.49,997.08,-5.64,-0.56%,0,0
08/05/2009,1005.41,1006.64,994.31,1002.72,-2.93,-0.29%,0,0
08/04/2009,1001.41,1007.12,996.68,1005.65,3.02,+0.30%,0,0
08/03/2009,990.22,1003.61,990.22,1002.63,15.15,+1.53%,0,0
07/31/2009,986.8,993.18,982.85,987.48,0.73,+0.07%,0,0
07/30/2009,976.01,996.68,976.01,986.75,11.6,+1.19%,0,0
07/29/2009,977.66,977.76,968.65,975.15,-4.47,-0.46%,0,0
07/28/2009,981.48,982.35,969.35,979.62,-2.56,-0.26%,0,0
07/27/2009,978.63,982.49,972.29,982.18,2.92,+0.30%,0,0
07/24/2009,972.16,979.79,965.95,979.26,2.97,+0.30%,0,0
07/23/2009,954.07,979.42,953.27,976.29,22.22,+2.33%,0,0
07/22/2009,953.4,959.83,947.75,954.07,-0.51,-0.05%,0,0
07/21/2009,951.97,956.53,943.22,954.58,3.45,+0.36%,0,0
07/20/2009,942.07,951.62,940.99,951.13,10.75,+1.14%,0,0
07/17/2009,940.56,941.89,934.65,940.38,-0.36,-0.04%,0,0
07/16/2009,930.17,943.96,927.45,940.74,8.06,+0.86%,0,0
07/15/2009,910.15,933.95,910.15,932.68,26.84,+2.96%,0,0
07/14/2009,900.77,905.84,896.5,905.84,4.79,+0.53%,0,0
07/13/2009,879.57,901.05,875.32,901.05,21.92,+2.49%,0,0
07/10/2009,880.03,883.57,872.81,879.13,-3.55,-0.40%,0,0
07/09/2009,881.28,887.86,878.45,882.68,3.12,+0.35%,0,0
07/08/2009,881.9,886.8,869.32,879.56,-1.47,-0.17%,0,0
07/07/2009,898.6,898.6,879.93,881.03,-17.69,-1.97%,0,0
07/06/2009,894.27,898.72,886.36,898.72,2.3,+0.26%,0,0
07/02/2009,921.24,921.24,896.42,896.42,-26.91,-2.91%,0,0
07/01/2009,920.82,931.92,920.82,923.33,4.01,+0.44%,0,0
06/30/2009,927.15,930.01,912.86,919.32,-7.91,-0.85%,0,0
06/29/2009,919.86,927.99,916.18,927.23,8.33,+0.91%,0,0
06/26/2009,918.84,922,913.03,918.9,-1.36,-0.15%,0,0
06/25/2009,899.45,921.42,896.27,920.26,19.32,+2.14%,0,0
06/24/2009,896.31,910.85,896.31,900.94,5.84,+0.65%,0,0
06/23/2009,893.46,898.69,888.86,895.1,2.06,+0.23%,0,0
06/22/2009,918.13,918.13,893.04,893.04,-28.19,-3.06%,0,0
06/19/2009,919.96,927.09,915.8,921.23,2.86,+0.31%,0,0
06/18/2009,910.86,921.93,907.94,918.37,7.66,+0.84%,0,0
06/17/2009,911.89,918.44,903.78,910.71,-1.26,-0.14%,0,0
06/16/2009,925.6,928,911.6,911.97,-11.75,-1.27%,0,0
06/15/2009,942.45,942.45,919.65,923.72,-22.49,-2.38%,0,0
06/12/2009,943.44,946.3,935.66,946.21,1.32,+0.14%,0,0
06/11/2009,939.04,956.23,939.04,944.89,5.74,+0.61%,0,0
06/10/2009,942.73,949.77,927.97,939.15,-3.28,-0.35%,0,0
06/09/2009,940.35,946.92,936.15,942.43,3.29,+0.35%,0,0
06/08/2009,938.12,946.33,926.44,939.14,-0.95,-0.10%,0,0
06/05/2009,945.67,951.69,934.13,940.09,-2.37,-0.25%,0,0
06/04/2009,932.49,942.47,929.32,942.46,10.7,+1.15%,0,0
06/03/2009,942.51,942.51,923.85,931.76,-12.98,-1.37%,0,0
06/02/2009,942.87,949.38,938.46,944.74,1.87,+0.20%,0,0
06/01/2009,923.26,947.77,923.26,942.87,23.73,+2.58%,0,0
05/29/2009,907.02,920.02,903.56,919.14,12.31,+1.36%,0,0
05/28/2009,892.96,909.45,887.6,906.83,13.77,+1.54%,0,0
05/27/2009,909.95,913.84,891.87,893.06,-17.27,-1.90%,0,0
05/26/2009,887,911.76,881.46,910.33,23.33,+2.63%,0,0
05/22/2009,888.68,896.65,883.75,887,-1.33,-0.15%,0,0
05/21/2009,900.42,900.42,879.61,888.33,-15.14,-1.68%,0,0
05/20/2009,908.62,924.6,901.37,903.47,-4.66,-0.51%,0,0
05/19/2009,909.67,916.39,905.22,908.13,-1.58,-0.17%,0,0
05/18/2009,886.07,910,886.07,909.71,26.83,+3.04%,0,0
05/15/2009,892.76,896.97,878.94,882.88,-10.19,-1.14%,0,0
05/14/2009,884.24,898.36,882.52,893.07,9.15,+1.04%,0,0
05/13/2009,905.4,905.4,882.8,883.92,-24.43,-2.69%,0,0
05/12/2009,910.52,915.57,896.46,908.35,-0.89,-0.10%,0,0
05/11/2009,913.82,922.99,908.68,909.24,-19.99,-2.15%,0,0
05/08/2009,909.03,930.17,909.03,929.23,21.84,+2.41%,0,0
05/07/2009,919.58,929.58,901.36,907.39,-12.14,-1.32%,0,0
05/06/2009,903.95,920.28,903.95,919.53,15.73,+1.74%,0,0
05/05/2009,906.1,907.7,897.34,903.8,-3.44,-0.38%,0,0
05/04/2009,879.21,907.85,879.21,907.24,29.72,+3.39%,0,0
05/01/2009,872.74,880.48,866.1,877.52,4.71,+0.54%,0,0
04/30/2009,876.59,888.7,868.51,872.81,-0.83,-0.10%,0,0
04/29/2009,856.85,882.06,856.85,873.64,18.48,+2.16%,0,0
04/28/2009,854.48,864.48,847.12,855.16,-2.35,-0.27%,0,0
04/27/2009,862.82,868.83,854.65,857.51,-8.72,-1.01%,0,0
04/24/2009,853.91,871.8,853.91,866.23,14.31,+1.68%,0,0
04/23/2009,844.62,852.87,835.45,851.92,8.37,+0.99%,0,0
04/22/2009,847.26,861.78,840.57,843.55,-6.53,-0.77%,0,0
04/21/2009,831.25,850.09,826.83,850.08,17.69,+2.13%,0,0
04/20/2009,868.27,868.27,832.39,832.39,-37.21,-4.28%,0,0
04/17/2009,865.18,875.63,860.87,869.6,4.3,+0.50%,0,0
04/16/2009,854.54,870.35,847.04,865.3,13.24,+1.55%,0,0
04/15/2009,839.44,852.93,835.58,852.06,10.56,+1.25%,0,0
04/14/2009,856.88,856.88,840.25,841.5,-17.23,-2.01%,0,0
04/13/2009,855.33,864.31,845.35,858.73,2.17,+0.25%,0,0
04/09/2009,829.29,856.91,829.29,856.56,31.4,+3.81%,0,0
04/08/2009,816.76,828.42,814.84,825.16,9.61,+1.18%,0,0
04/07/2009,834.12,834.12,814.53,815.55,-19.93,-2.39%,0,0
04/06/2009,839.75,839.75,822.79,835.48,-7.02,-0.83%,0,0
04/03/2009,835.13,842.5,826.7,842.5,8.12,+0.97%,0,0
04/02/2009,814.53,845.61,814.53,834.38,23.3,+2.87%,0,0
04/01/2009,793.59,813.62,783.32,811.08,13.21,+1.66%,0,0
03/31/2009,790.88,810.48,790.88,797.87,10.34,+1.31%,0,0
03/30/2009,809.07,809.07,779.81,787.53,-28.41,-3.48%,0,0
03/27/2009,828.68,828.68,813.43,815.94,-16.92,-2.03%,0,0
03/26/2009,814.06,832.98,814.06,832.86,18.98,+2.33%,0,0
03/25/2009,806.81,826.78,791.37,813.88,7.76,+0.96%,0,0
03/24/2009,820.6,823.65,805.48,806.12,-16.8,-2.04%,0,0
03/23/2009,772.31,823.37,772.31,822.92,54.38,+7.08%,0,0
03/20/2009,784.58,788.91,766.2,768.54,-15.5,-1.98%,0,0
03/19/2009,797.92,803.24,781.82,784.04,-10.31,-1.30%,0,0
03/18/2009,776.01,803.04,765.64,794.35,16.23,+2.09%,0,0
03/17/2009,753.88,778.12,749.93,778.12,24.23,+3.21%,0,0
03/16/2009,758.84,774.53,753.37,753.89,-2.66,-0.35%,0,0
03/13/2009,751.97,758.29,742.46,756.55,5.81,+0.77%,0,0
03/12/2009,720.89,752.63,714.76,750.74,29.38,+4.07%,0,0
03/11/2009,719.59,731.92,713.85,721.36,1.76,+0.24%,0,0
03/10/2009,679.28,719.6,679.28,719.6,43.07,+6.37%,0,0
03/09/2009,680.76,695.27,672.88,676.53,-6.85,-1.00%,0,0
03/06/2009,684.04,699.09,666.79,683.38,0.83,+0.12%,0,0
03/05/2009,708.27,708.27,677.93,682.55,-30.32,-4.25%,0,0
03/04/2009,698.6,724.12,698.6,712.87,16.54,+2.38%,0,0
03/03/2009,704.44,711.67,692.3,696.33,-4.49,-0.64%,0,0
03/02/2009,729.57,729.57,699.7,700.82,-34.27,-4.66%,0,0
02/27/2009,749.93,751.27,734.52,735.09,-17.74,-2.36%,0,0
02/26/2009,765.76,779.42,751.75,752.83,-12.07,-1.58%,0,0
02/25/2009,770.64,780.12,752.89,764.9,-8.24,-1.07%,0,0
02/24/2009,744.69,775.49,744.69,773.14,29.81,+4.01%,0,0
02/23/2009,773.25,777.85,742.37,743.33,-26.72,-3.47%,0,0
02/20/2009,775.87,778.69,754.25,770.05,-8.89,-1.14%,0,0
02/19/2009,787.91,797.58,777.03,778.94,-9.48,-1.20%,0,0
02/18/2009,791.06,796.17,780.43,788.42,-0.75,-0.10%,0,0
02/17/2009,818.61,818.61,789.17,789.17,-37.67,-4.56%,0,0
02/13/2009,833.95,839.43,825.21,826.84,-8.35,-1.00%,0,0
02/12/2009,829.91,835.48,808.06,835.19,1.45,+0.17%,0,0
02/11/2009,827.41,838.22,822.3,833.74,6.58,+0.80%,0,0
02/10/2009,866.87,868.05,822.99,827.16,-42.73,-4.91%,0,0
02/09/2009,868.24,875.01,861.65,869.89,1.29,+0.15%,0,0
02/06/2009,846.09,870.75,845.42,868.6,22.75,+2.69%,0,0
02/05/2009,831.75,850.55,819.91,845.85,13.62,+1.64%,0,0
02/04/2009,837.77,851.85,829.18,832.23,-6.28,-0.75%,0,0
02/03/2009,825.69,842.6,821.98,838.51,13.07,+1.58%,0,0
02/02/2009,823.09,830.78,812.87,825.44,-0.44,-0.05%,0,0
01/30/2009,845.69,851.66,821.67,825.88,-19.26,-2.28%,0,0
01/29/2009,868.89,868.89,844.15,845.14,-28.95,-3.31%,0,0
